county,precinct,office,district,party,candidate,votes,
Jefferson,22 Sunset,U.S. Senate,,Democratic,Jeff Merkley,57,
Jefferson,1 Haystack,U.S. Senate,,Democratic,William Bryk,5,
Jefferson,2 Crooked River Ranch,U.S. Senate,,Democratic,William Bryk,21,
Jefferson,5 Ashwood,U.S. Senate,,Democratic,William Bryk,0,
Jefferson,6 Kutcher,U.S. Senate,,Democratic,William Bryk,2,
Jefferson,8 Lyle Gap,U.S. Senate,,Democratic,William Bryk,0,
Jefferson,11 Metolius,U.S. Senate,,Democratic,William Bryk,5,
Jefferson,13 East Madras,U.S. Senate,,Democratic,William Bryk,12,
Jefferson,14 Warm Springs,U.S. Senate,,Democratic,William Bryk,2,
Jefferson,16 Camp Sherman,U.S. Senate,,Democratic,William Bryk,1,
Jefferson,17 Culver,U.S. Senate,,Democratic,William Bryk,3,
Jefferson,18 Round Butte,U.S. Senate,,Democratic,William Bryk,9,
Jefferson,19 West Madras,U.S. Senate,,Democratic,William Bryk,9,
Jefferson,20 Circle M,U.S. Senate,,Democratic,William Bryk,4,
Jefferson,21 Central,U.S. Senate,,Democratic,William Bryk,12,
Jefferson,22 Sunset,U.S. Senate,,Democratic,William Bryk,9,
Jefferson,1 Haystack,U.S. Senate,,Democratic,Write-ins,3,
Jefferson,2 Crooked River Ranch,U.S. Senate,,Democratic,Write-ins,5,
Jefferson,5 Ashwood,U.S. Senate,,Democratic,Write-ins,1,
Jefferson,6 Kutcher,U.S. Senate,,Democratic,Write-ins,2,
Jefferson,8 Lyle Gap,U.S. Senate,,Democratic,Write-ins,0,
Jefferson,11 Metolius,U.S. Senate,,Democratic,Write-ins,0,
Jefferson,13 East Madras,U.S. Senate,,Democratic,Write-ins,3,
Jefferson,14 Warm Springs,U.S. Senate,,Democratic,Write-ins,0,
Jefferson,16 Camp Sherman,U.S. Senate,,Democratic,Write-ins,0,
Jefferson,17 Culver,U.S. Senate,,Democratic,Write-ins,0,
Jefferson,18 Round Butte,U.S. Senate,,Democratic,Write-ins,1,
Jefferson,19 West Madras,U.S. Senate,,Democratic,Write-ins,0,
Jefferson,20 Circle M,U.S. Senate,,Democratic,Write-ins,0,
Jefferson,21 Central,U.S. Senate,,Democratic,Write-ins,1,
Jefferson,22 Sunset,U.S. Senate,,Democratic,Write-ins,2,
Jefferson,1 Haystack,U.S. Senate,,Democratic,Over Votes,0,
Jefferson,2 Crooked River Ranch,U.S. Senate,,Democratic,Over Votes,0,
Jefferson,5 Ashwood,U.S. Senate,,Democratic,Over Votes,0,
Jefferson,6 Kutcher,U.S. Senate,,Democratic,Over Votes,0,
Jefferson,8 Lyle Gap,U.S. Senate,,Democratic,Over Votes,0,
Jefferson,11 Metolius,U.S. Senate,,Democratic,Over Votes,0,
Jefferson,13 East Madras,U.S. Senate,,Democratic,Over Votes,0,
Jefferson,14 Warm Springs,U.S. Senate,,Democratic,Over Votes,0,
Jefferson,16 Camp Sherman,U.S. Senate,,Democratic,Over Votes,0,
Jefferson,17 Culver,U.S. Senate,,Democratic,Over Votes,0,
Jefferson,18 Round Butte,U.S. Senate,,Democratic,Over Votes,0,
Jefferson,19 West Madras,U.S. Senate,,Democratic,Over Votes,0,
Jefferson,20 Circle M,U.S. Senate,,Democratic,Over Votes,1,
Jefferson,21 Central,U.S. Senate,,Democratic,Over Votes,0,
Jefferson,22 Sunset,U.S. Senate,,Democratic,Over Votes,0,
Jefferson,1 Haystack,U.S. Senate,,Democratic,Under Votes,14,
Jefferson,2 Crooked River Ranch,U.S. Senate,,Democratic,Under Votes,13,
Jefferson,5 Ashwood,U.S. Senate,,Democratic,Under Votes,4,
Jefferson,6 Kutcher,U.S. Senate,,Democratic,Under Votes,2,
Jefferson,8 Lyle Gap,U.S. Senate,,Democratic,Under Votes,1,
Jefferson,11 Metolius,U.S. Senate,,Democratic,Under Votes,4,
Jefferson,13 East Madras,U.S. Senate,,Democratic,Under Votes,16,
Jefferson,14 Warm Springs,U.S. Senate,,Democratic,Under Votes,0,
Jefferson,16 Camp Sherman,U.S. Senate,,Democratic,Under Votes,1,
Jefferson,17 Culver,U.S. Senate,,Democratic,Under Votes,7,
Jefferson,18 Round Butte,U.S. Senate,,Democratic,Under Votes,11,
Jefferson,19 West Madras,U.S. Senate,,Democratic,Under Votes,7,
Jefferson,20 Circle M,U.S. Senate,,Democratic,Under Votes,4,
Jefferson,21 Central,U.S. Senate,,Democratic,Under Votes,16,
Jefferson,22 Sunset,U.S. Senate,,Democratic,Under Votes,13,
Jefferson,1 Haystack,U.S. House,2,Democratic,C.F. (Frank) Vulliet,2,
Jefferson,2 Crooked River Ranch,U.S. House,2,Democratic,C.F. (Frank) Vulliet,46,
Jefferson,5 Ashwood,U.S. House,2,Democratic,C.F. (Frank) Vulliet,0,
Jefferson,6 Kutcher,U.S. House,2,Democratic,C.F. (Frank) Vulliet,1,
Jefferson,8 Lyle Gap,U.S. House,2,Democratic,C.F. (Frank) Vulliet,0,
Jefferson,11 Metolius,U.S. House,2,Democratic,C.F. (Frank) Vulliet,0,
Jefferson,13 East Madras,U.S. House,2,Democratic,C.F. (Frank) Vulliet,12,
Jefferson,14 Warm Springs,U.S. House,2,Democratic,C.F. (Frank) Vulliet,5,
Jefferson,16 Camp Sherman,U.S. House,2,Democratic,C.F. (Frank) Vulliet,6,
Jefferson,17 Culver,U.S. House,2,Democratic,C.F. (Frank) Vulliet,5,
Jefferson,18 Round Butte,U.S. House,2,Democratic,C.F. (Frank) Vulliet,4,
Jefferson,19 West Madras,U.S. House,2,Democratic,C.F. (Frank) Vulliet,7,
Jefferson,20 Circle M,U.S. House,2,Democratic,C.F. (Frank) Vulliet,4,
Jefferson,21 Central,U.S. House,2,Democratic,C.F. (Frank) Vulliet,17,
Jefferson,22 Sunset,U.S. House,2,Democratic,C.F. (Frank) Vulliet,10,
Jefferson,1 Haystack,U.S. House,2,Democratic,Aelea Christofferson,41,
Jefferson,2 Crooked River Ranch,U.S. House,2,Democratic,Aelea Christofferson,136,
Jefferson,5 Ashwood,U.S. House,2,Democratic,Aelea Christofferson,2,
Jefferson,6 Kutcher,U.S. House,2,Democratic,Aelea Christofferson,22,
Jefferson,8 Lyle Gap,U.S. House,2,Democratic,Aelea Christofferson,5,
Jefferson,11 Metolius,U.S. House,2,Democratic,Aelea Christofferson,17,
Jefferson,13 East Madras,U.S. House,2,Democratic,Aelea Christofferson,76,
Jefferson,14 Warm Springs,U.S. House,2,Democratic,Aelea Christofferson,19,
Jefferson,16 Camp Sherman,U.S. House,2,Democratic,Aelea Christofferson,24,
Jefferson,17 Culver,U.S. House,2,Democratic,Aelea Christofferson,24,
Jefferson,18 Round Butte,U.S. House,2,Democratic,Aelea Christofferson,20,
Jefferson,19 West Madras,U.S. House,2,Democratic,Aelea Christofferson,44,
Jefferson,20 Circle M,U.S. House,2,Democratic,Aelea Christofferson,7,
Jefferson,21 Central,U.S. House,2,Democratic,Aelea Christofferson,76,
Jefferson,22 Sunset,U.S. House,2,Democratic,Aelea Christofferson,33,
Jefferson,1 Haystack,U.S. House,2,Democratic,Barney Spera,20,
Jefferson,2 Crooked River Ranch,U.S. House,2,Democratic,Barney Spera,41,
Jefferson,5 Ashwood,U.S. House,2,Democratic,Barney Spera,0,
Jefferson,6 Kutcher,U.S. House,2,Democratic,Barney Spera,3,
Jefferson,8 Lyle Gap,U.S. House,2,Democratic,Barney Spera,2,
Jefferson,11 Metolius,U.S. House,2,Democratic,Barney Spera,4,
Jefferson,13 East Madras,U.S. House,2,Democratic,Barney Spera,22,
Jefferson,14 Warm Springs,U.S. House,2,Democratic,Barney Spera,7,
Jefferson,16 Camp Sherman,U.S. House,2,Democratic,Barney Spera,2,
Jefferson,17 Culver,U.S. House,2,Democratic,Barney Spera,12,
Jefferson,18 Round Butte,U.S. House,2,Democratic,Barney Spera,2,
Jefferson,19 West Madras,U.S. House,2,Democratic,Barney Spera,7,
Jefferson,20 Circle M,U.S. House,2,Democratic,Barney Spera,8,
Jefferson,21 Central,U.S. House,2,Democratic,Barney Spera,13,
Jefferson,22 Sunset,U.S. House,2,Democratic,Barney Spera,11,
Jefferson,1 Haystack,U.S. House,2,Democratic,Write-ins,4,
Jefferson,2 Crooked River Ranch,U.S. House,2,Democratic,Write-ins,5,
Jefferson,5 Ashwood,U.S. House,2,Democratic,Write-ins,1,
Jefferson,6 Kutcher,U.S. House,2,Democratic,Write-ins,0,
Jefferson,8 Lyle Gap,U.S. House,2,Democratic,Write-ins,0,
Jefferson,11 Metolius,U.S. House,2,Democratic,Write-ins,0,
Jefferson,13 East Madras,U.S. House,2,Democratic,Write-ins,5,
Jefferson,14 Warm Springs,U.S. House,2,Democratic,Write-ins,0,
Jefferson,16 Camp Sherman,U.S. House,2,Democratic,Write-ins,0,
Jefferson,17 Culver,U.S. House,2,Democratic,Write-ins,1,
Jefferson,18 Round Butte,U.S. House,2,Democratic,Write-ins,1,
Jefferson,19 West Madras,U.S. House,2,Democratic,Write-ins,0,
Jefferson,20 Circle M,U.S. House,2,Democratic,Write-ins,0,
Jefferson,21 Central,U.S. House,2,Democratic,Write-ins,0,
Jefferson,22 Sunset,U.S. House,2,Democratic,Write-ins,0,
Jefferson,1 Haystack,U.S. House,2,Democratic,Over Votes,0,
Jefferson,2 Crooked River Ranch,U.S. House,2,Democratic,Over Votes,0,
Jefferson,5 Ashwood,U.S. House,2,Democratic,Over Votes,0,
Jefferson,6 Kutcher,U.S. House,2,Democratic,Over Votes,0,
Jefferson,8 Lyle Gap,U.S. House,2,Democratic,Over Votes,0,
Jefferson,11 Metolius,U.S. House,2,Democratic,Over Votes,0,
Jefferson,13 East Madras,U.S. House,2,Democratic,Over Votes,0,
Jefferson,14 Warm Springs,U.S. House,2,Democratic,Over Votes,0,
Jefferson,16 Camp Sherman,U.S. House,2,Democratic,Over Votes,0,
Jefferson,17 Culver,U.S. House,2,Democratic,Over Votes,0,
Jefferson,18 Round Butte,U.S. House,2,Democratic,Over Votes,0,
Jefferson,19 West Madras,U.S. House,2,Democratic,Over Votes,0,
Jefferson,20 Circle M,U.S. House,2,Democratic,Over Votes,0,
Jefferson,21 Central,U.S. House,2,Democratic,Over Votes,0,
Jefferson,22 Sunset,U.S. House,2,Democratic,Over Votes,0,
Jefferson,1 Haystack,U.S. House,2,Democratic,Under Votes,36,
Jefferson,2 Crooked River Ranch,U.S. House,2,Democratic,Under Votes,82,
Jefferson,5 Ashwood,U.S. House,2,Democratic,Under Votes,6,
Jefferson,6 Kutcher,U.S. House,2,Democratic,Under Votes,14,
Jefferson,8 Lyle Gap,U.S. House,2,Democratic,Under Votes,4,
Jefferson,11 Metolius,U.S. House,2,Democratic,Under Votes,8,
Jefferson,13 East Madras,U.S. House,2,Democratic,Under Votes,66,
Jefferson,14 Warm Springs,U.S. House,2,Democratic,Under Votes,11,
Jefferson,16 Camp Sherman,U.S. House,2,Democratic,Under Votes,9,
Jefferson,17 Culver,U.S. House,2,Democratic,Under Votes,17,
Jefferson,18 Round Butte,U.S. House,2,Democratic,Under Votes,20,
Jefferson,19 West Madras,U.S. House,2,Democratic,Under Votes,26,
Jefferson,20 Circle M,U.S. House,2,Democratic,Under Votes,12,
Jefferson,21 Central,U.S. House,2,Democratic,Under Votes,60,
Jefferson,22 Sunset,U.S. House,2,Democratic,Under Votes,31,
Jefferson,1 Haystack,U.S. Senate,,Republican,Monica Wehby,128,
Jefferson,2 Crooked River Ranch,U.S. Senate,,Republican,Monica Wehby,246,
Jefferson,5 Ashwood,U.S. Senate,,Republican,Monica Wehby,5,
Jefferson,6 Kutcher,U.S. Senate,,Republican,Monica Wehby,38,
Jefferson,8 Lyle Gap,U.S. Senate,,Republican,Monica Wehby,10,
Jefferson,11 Metolius,U.S. Senate,,Republican,Monica Wehby,12,
Jefferson,13 East Madras,U.S. Senate,,Republican,Monica Wehby,64,
Jefferson,14 Warm Springs,U.S. Senate,,Republican,Monica Wehby,3,
Jefferson,16 Camp Sherman,U.S. Senate,,Republican,Monica Wehby,19,
Jefferson,17 Culver,U.S. Senate,,Republican,Monica Wehby,18,
Jefferson,18 Round Butte,U.S. Senate,,Republican,Monica Wehby,31,
Jefferson,19 West Madras,U.S. Senate,,Republican,Monica Wehby,43,
Jefferson,20 Circle M,U.S. Senate,,Republican,Monica Wehby,17,
Jefferson,21 Central,U.S. Senate,,Republican,Monica Wehby,82,
Jefferson,22 Sunset,U.S. Senate,,Republican,Monica Wehby,94,
Jefferson,1 Haystack,U.S. Senate,,Republican,Jo Rae Perkins,8,
Jefferson,2 Crooked River Ranch,U.S. Senate,,Republican,Jo Rae Perkins,9,
Jefferson,5 Ashwood,U.S. Senate,,Republican,Jo Rae Perkins,1,
Jefferson,6 Kutcher,U.S. Senate,,Republican,Jo Rae Perkins,0,
Jefferson,8 Lyle Gap,U.S. Senate,,Republican,Jo Rae Perkins,1,
Jefferson,11 Metolius,U.S. Senate,,Republican,Jo Rae Perkins,1,
Jefferson,13 East Madras,U.S. Senate,,Republican,Jo Rae Perkins,7,
Jefferson,14 Warm Springs,U.S. Senate,,Republican,Jo Rae Perkins,2,
Jefferson,16 Camp Sherman,U.S. Senate,,Republican,Jo Rae Perkins,1,
Jefferson,17 Culver,U.S. Senate,,Republican,Jo Rae Perkins,0,
Jefferson,18 Round Butte,U.S. Senate,,Republican,Jo Rae Perkins,3,
Jefferson,19 West Madras,U.S. Senate,,Republican,Jo Rae Perkins,5,
Jefferson,20 Circle M,U.S. Senate,,Republican,Jo Rae Perkins,0,
Jefferson,21 Central,U.S. Senate,,Republican,Jo Rae Perkins,9,
Jefferson,22 Sunset,U.S. Senate,,Republican,Jo Rae Perkins,1,
Jefferson,1 Haystack,U.S. Senate,,Republican,Mark Callahan,7,
Jefferson,2 Crooked River Ranch,U.S. Senate,,Republican,Mark Callahan,22,
Jefferson,5 Ashwood,U.S. Senate,,Republican,Mark Callahan,1,
Jefferson,6 Kutcher,U.S. Senate,,Republican,Mark Callahan,2,
Jefferson,8 Lyle Gap,U.S. Senate,,Republican,Mark Callahan,1,
Jefferson,11 Metolius,U.S. Senate,,Republican,Mark Callahan,5,
Jefferson,13 East Madras,U.S. Senate,,Republican,Mark Callahan,10,
Jefferson,14 Warm Springs,U.S. Senate,,Republican,Mark Callahan,2,
Jefferson,16 Camp Sherman,U.S. Senate,,Republican,Mark Callahan,0,
Jefferson,17 Culver,U.S. Senate,,Republican,Mark Callahan,11,
Jefferson,18 Round Butte,U.S. Senate,,Republican,Mark Callahan,2,
Jefferson,19 West Madras,U.S. Senate,,Republican,Mark Callahan,8,
Jefferson,20 Circle M,U.S. Senate,,Republican,Mark Callahan,2,
Jefferson,21 Central,U.S. Senate,,Republican,Mark Callahan,13,
Jefferson,22 Sunset,U.S. Senate,,Republican,Mark Callahan,4,
Jefferson,1 Haystack,U.S. Senate,,Republican,Timothy I. Crawley,3,
Jefferson,2 Crooked River Ranch,U.S. Senate,,Republican,Timothy I. Crawley,6,
Jefferson,5 Ashwood,U.S. Senate,,Republican,Timothy I. Crawley,0,
Jefferson,6 Kutcher,U.S. Senate,,Republican,Timothy I. Crawley,1,
Jefferson,8 Lyle Gap,U.S. Senate,,Republican,Timothy I. Crawley,0,
Jefferson,11 Metolius,U.S. Senate,,Republican,Timothy I. Crawley,1,
Jefferson,13 East Madras,U.S. Senate,,Republican,Timothy I. Crawley,3,
Jefferson,14 Warm Springs,U.S. Senate,,Republican,Timothy I. Crawley,1,
Jefferson,16 Camp Sherman,U.S. Senate,,Republican,Timothy I. Crawley,0,
Jefferson,17 Culver,U.S. Senate,,Republican,Timothy I. Crawley,3,
Jefferson,18 Round Butte,U.S. Senate,,Republican,Timothy I. Crawley,0,
Jefferson,19 West Madras,U.S. Senate,,Republican,Timothy I. Crawley,6,
Jefferson,20 Circle M,U.S. Senate,,Republican,Timothy I. Crawley,0,
Jefferson,21 Central,U.S. Senate,,Republican,Timothy I. Crawley,1,
Jefferson,22 Sunset,U.S. Senate,,Republican,Timothy I. Crawley,4,
Jefferson,1 Haystack,U.S. Senate,,Republican,Jason Conger,101,
Jefferson,2 Crooked River Ranch,U.S. Senate,,Republican,Jason Conger,246,
Jefferson,5 Ashwood,U.S. Senate,,Republican,Jason Conger,4,
Jefferson,6 Kutcher,U.S. Senate,,Republican,Jason Conger,26,
Jefferson,8 Lyle Gap,U.S. Senate,,Republican,Jason Conger,11,
Jefferson,11 Metolius,U.S. Senate,,Republican,Jason Conger,15,
Jefferson,13 East Madras,U.S. Senate,,Republican,Jason Conger,120,
Jefferson,14 Warm Springs,U.S. Senate,,Republican,Jason Conger,9,
Jefferson,16 Camp Sherman,U.S. Senate,,Republican,Jason Conger,17,
Jefferson,17 Culver,U.S. Senate,,Republican,Jason Conger,40,
Jefferson,18 Round Butte,U.S. Senate,,Republican,Jason Conger,37,
Jefferson,19 West Madras,U.S. Senate,,Republican,Jason Conger,36,
Jefferson,20 Circle M,U.S. Senate,,Republican,Jason Conger,14,
Jefferson,21 Central,U.S. Senate,,Republican,Jason Conger,90,
Jefferson,22 Sunset,U.S. Senate,,Republican,Jason Conger,79,
Jefferson,1 Haystack,U.S. Senate,,Republican,Write-ins,0,
Jefferson,2 Crooked River Ranch,U.S. Senate,,Republican,Write-ins,3,
Jefferson,5 Ashwood,U.S. Senate,,Republican,Write-ins,1,
Jefferson,6 Kutcher,U.S. Senate,,Republican,Write-ins,0,
Jefferson,8 Lyle Gap,U.S. Senate,,Republican,Write-ins,0,
Jefferson,11 Metolius,U.S. Senate,,Republican,Write-ins,0,
Jefferson,13 East Madras,U.S. Senate,,Republican,Write-ins,0,
Jefferson,14 Warm Springs,U.S. Senate,,Republican,Write-ins,0,
Jefferson,16 Camp Sherman,U.S. Senate,,Republican,Write-ins,0,
Jefferson,17 Culver,U.S. Senate,,Republican,Write-ins,1,
Jefferson,18 Round Butte,U.S. Senate,,Republican,Write-ins,1,
Jefferson,19 West Madras,U.S. Senate,,Republican,Write-ins,0,
Jefferson,20 Circle M,U.S. Senate,,Republican,Write-ins,0,
Jefferson,21 Central,U.S. Senate,,Republican,Write-ins,0,
Jefferson,22 Sunset,U.S. Senate,,Republican,Write-ins,0,
Jefferson,1 Haystack,U.S. Senate,,Republican,Over Votes,0,
Jefferson,2 Crooked River Ranch,U.S. Senate,,Republican,Over Votes,0,
Jefferson,5 Ashwood,U.S. Senate,,Republican,Over Votes,0,
Jefferson,6 Kutcher,U.S. Senate,,Republican,Over Votes,0,
Jefferson,8 Lyle Gap,U.S. Senate,,Republican,Over Votes,0,
Jefferson,11 Metolius,U.S. Senate,,Republican,Over Votes,0,
Jefferson,13 East Madras,U.S. Senate,,Republican,Over Votes,1,
Jefferson,14 Warm Springs,U.S. Senate,,Republican,Over Votes,0,
Jefferson,16 Camp Sherman,U.S. Senate,,Republican,Over Votes,0,
Jefferson,17 Culver,U.S. Senate,,Republican,Over Votes,0,
Jefferson,18 Round Butte,U.S. Senate,,Republican,Over Votes,0,
Jefferson,19 West Madras,U.S. Senate,,Republican,Over Votes,0,
Jefferson,20 Circle M,U.S. Senate,,Republican,Over Votes,0,
Jefferson,21 Central,U.S. Senate,,Republican,Over Votes,0,
Jefferson,22 Sunset,U.S. Senate,,Republican,Over Votes,0,
Jefferson,1 Haystack,U.S. Senate,,Republican,Under Votes,13,
Jefferson,2 Crooked River Ranch,U.S. Senate,,Republican,Under Votes,12,
Jefferson,5 Ashwood,U.S. Senate,,Republican,Under Votes,0,
Jefferson,6 Kutcher,U.S. Senate,,Republican,Under Votes,5,
Jefferson,8 Lyle Gap,U.S. Senate,,Republican,Under Votes,2,
Jefferson,11 Metolius,U.S. Senate,,Republican,Under Votes,3,
Jefferson,13 East Madras,U.S. Senate,,Republican,Under Votes,18,
Jefferson,14 Warm Springs,U.S. Senate,,Republican,Under Votes,0,
Jefferson,16 Camp Sherman,U.S. Senate,,Republican,Under Votes,0,
Jefferson,17 Culver,U.S. Senate,,Republican,Under Votes,1,
Jefferson,18 Round Butte,U.S. Senate,,Republican,Under Votes,3,
Jefferson,19 West Madras,U.S. Senate,,Republican,Under Votes,6,
Jefferson,20 Circle M,U.S. Senate,,Republican,Under Votes,3,
Jefferson,21 Central,U.S. Senate,,Republican,Under Votes,11,
Jefferson,22 Sunset,U.S. Senate,,Republican,Under Votes,8,
Jefferson,1 Haystack,U.S. House,2,Republican,Greg Walden,202,
Jefferson,2 Crooked River Ranch,U.S. House,2,Republican,Greg Walden,416,
Jefferson,5 Ashwood,U.S. House,2,Republican,Greg Walden,7,
Jefferson,6 Kutcher,U.S. House,2,Republican,Greg Walden,60,
Jefferson,8 Lyle Gap,U.S. House,2,Republican,Greg Walden,19,
Jefferson,11 Metolius,U.S. House,2,Republican,Greg Walden,29,
Jefferson,13 East Madras,U.S. House,2,Republican,Greg Walden,161,
Jefferson,14 Warm Springs,U.S. House,2,Republican,Greg Walden,12,
Jefferson,16 Camp Sherman,U.S. House,2,Republican,Greg Walden,23,
Jefferson,17 Culver,U.S. House,2,Republican,Greg Walden,49,
Jefferson,18 Round Butte,U.S. House,2,Republican,Greg Walden,55,
Jefferson,19 West Madras,U.S. House,2,Republican,Greg Walden,74,
Jefferson,20 Circle M,U.S. House,2,Republican,Greg Walden,30,
Jefferson,21 Central,U.S. House,2,Republican,Greg Walden,153,
Jefferson,22 Sunset,U.S. House,2,Republican,Greg Walden,146,
Jefferson,1 Haystack,U.S. House,2,Republican,Dennis B. Linthicum,49,
Jefferson,2 Crooked River Ranch,U.S. House,2,Republican,Dennis B. Linthicum,109,
Jefferson,5 Ashwood,U.S. House,2,Republican,Dennis B. Linthicum,5,
Jefferson,6 Kutcher,U.S. House,2,Republican,Dennis B. Linthicum,10,
Jefferson,8 Lyle Gap,U.S. House,2,Republican,Dennis B. Linthicum,4,
Jefferson,11 Metolius,U.S. House,2,Republican,Dennis B. Linthicum,8,
Jefferson,13 East Madras,U.S. House,2,Republican,Dennis B. Linthicum,48,
Jefferson,14 Warm Springs,U.S. House,2,Republican,Dennis B. Linthicum,4,
Jefferson,16 Camp Sherman,U.S. House,2,Republican,Dennis B. Linthicum,11,
Jefferson,17 Culver,U.S. House,2,Republican,Dennis B. Linthicum,19,
Jefferson,18 Round Butte,U.S. House,2,Republican,Dennis B. Linthicum,16,
Jefferson,19 West Madras,U.S. House,2,Republican,Dennis B. Linthicum,26,
Jefferson,20 Circle M,U.S. House,2,Republican,Dennis B. Linthicum,6,
Jefferson,21 Central,U.S. House,2,Republican,Dennis B. Linthicum,49,
Jefferson,22 Sunset,U.S. House,2,Republican,Dennis B. Linthicum,39,
Jefferson,1 Haystack,U.S. House,2,Republican,Write-ins,0,
Jefferson,2 Crooked River Ranch,U.S. House,2,Republican,Write-ins,1,
Jefferson,5 Ashwood,U.S. House,2,Republican,Write-ins,0,
Jefferson,6 Kutcher,U.S. House,2,Republican,Write-ins,0,
Jefferson,8 Lyle Gap,U.S. House,2,Republican,Write-ins,0,
Jefferson,11 Metolius,U.S. House,2,Republican,Write-ins,0,
Jefferson,13 East Madras,U.S. House,2,Republican,Write-ins,0,
Jefferson,14 Warm Springs,U.S. House,2,Republican,Write-ins,0,
Jefferson,16 Camp Sherman,U.S. House,2,Republican,Write-ins,2,
Jefferson,17 Culver,U.S. House,2,Republican,Write-ins,0,
Jefferson,18 Round Butte,U.S. House,2,Republican,Write-ins,1,
Jefferson,19 West Madras,U.S. House,2,Republican,Write-ins,1,
Jefferson,20 Circle M,U.S. House,2,Republican,Write-ins,0,
Jefferson,21 Central,U.S. House,2,Republican,Write-ins,0,
Jefferson,22 Sunset,U.S. House,2,Republican,Write-ins,0,
Jefferson,1 Haystack,U.S. House,2,Republican,Over Votes,0,
Jefferson,2 Crooked River Ranch,U.S. House,2,Republican,Over Votes,1,
Jefferson,5 Ashwood,U.S. House,2,Republican,Over Votes,0,
Jefferson,6 Kutcher,U.S. House,2,Republican,Over Votes,0,
Jefferson,8 Lyle Gap,U.S. House,2,Republican,Over Votes,0,
Jefferson,11 Metolius,U.S. House,2,Republican,Over Votes,0,
Jefferson,13 East Madras,U.S. House,2,Republican,Over Votes,3,
Jefferson,14 Warm Springs,U.S. House,2,Republican,Over Votes,0,
Jefferson,16 Camp Sherman,U.S. House,2,Republican,Over Votes,0,
Jefferson,17 Culver,U.S. House,2,Republican,Over Votes,0,
Jefferson,18 Round Butte,U.S. House,2,Republican,Over Votes,0,
Jefferson,19 West Madras,U.S. House,2,Republican,Over Votes,0,
Jefferson,20 Circle M,U.S. House,2,Republican,Over Votes,0,
Jefferson,21 Central,U.S. House,2,Republican,Over Votes,0,
Jefferson,22 Sunset,U.S. House,2,Republican,Over Votes,0,
Jefferson,1 Haystack,U.S. House,2,Republican,Under Votes,9,
Jefferson,2 Crooked River Ranch,U.S. House,2,Republican,Under Votes,17,
Jefferson,5 Ashwood,U.S. House,2,Republican,Under Votes,0,
Jefferson,6 Kutcher,U.S. House,2,Republican,Under Votes,2,
Jefferson,8 Lyle Gap,U.S. House,2,Republican,Under Votes,2,
Jefferson,11 Metolius,U.S. House,2,Republican,Under Votes,0,
Jefferson,13 East Madras,U.S. House,2,Republican,Under Votes,11,
Jefferson,14 Warm Springs,U.S. House,2,Republican,Under Votes,1,
Jefferson,16 Camp Sherman,U.S. House,2,Republican,Under Votes,1,
Jefferson,17 Culver,U.S. House,2,Republican,Under Votes,6,
